Annot1 Annot2 Annot3 Annot4	Duration	Begintime	Endtime	Path
voiced oral lip_occlusion open	25	1082969	1082994	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open open	23	1082994	1083017	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	57	1083017	1083074	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	121	1083074	1083195	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	53	1083195	1083248	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	99	1083248	1083347	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	75	1083347	1083422	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	110	1083422	1083532	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	68	1083532	1083600	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	112	1083600	1083712	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	71	1083712	1083783	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	98	1083783	1083881	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	67	1083881	1083948	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	109	1083948	1084057	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	58	1084057	1084115	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	99	1084115	1084214	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	74	1084214	1084288	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	107	1084288	1084395	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	44	1084395	1084439	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	127	1084439	1084566	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	40	1084566	1084606	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	107	1084606	1084713	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	66	1084713	1084779	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	102	1084779	1084881	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open flap	104	1084881	1084985	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open open	161	1127834	1127995	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	28	1127995	1128023	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open open	166	1128023	1128189	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	30	1128189	1128219	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open open	175	1128236	1128411	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	16	1128411	1128427	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open open	199	1128427	1128626	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	20	1128626	1128646	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open open	200	1128646	1128846	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	23	1128846	1128869	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open open	182	1128869	1129051	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	40	1129051	1129091	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open open	172	1129091	1129263	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	34	1129263	1129297	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open open	190	1129297	1129487	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	32	1129487	1129519	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open open	183	1129536	1129719	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	31	1129719	1129750	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open open	187	1129750	1129937	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	40	1129937	1129977	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open open	182	1129977	1130159	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open occlusion	41	1130159	1130200	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
falsetto oral L-open open	207	1130200	1130407	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-open open	1538	1374347	1375885	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced nasal L-open occlusion	2075	1375885	1377960	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-turbulent turbulent	216	1431995	1432211	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp4\F02_Grupp4.eaf
voiced oral L-turbulent TM#	227	341629	341856	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-turbulent myoelastic	109	341856	341965	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-turbulent TM#	324	341965	342289	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-turbulent myoelastic	832	342289	343121	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-turbulent TM#	589	343121	343710	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-turbulent myoelastic	626	343710	344336	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-turbulent TM#	504	344336	344840	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-turbulent myoelastic	704	344840	345544	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-turbulent TM#	66	345544	345610	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
falsetto nasal lip_occlusion TM#	43	615613	615656	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
falsetto nasal L-open open	662	615656	616318	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced nasal L-open open	1811	616318	618129	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
falsetto oral L-open open	3949	740248	744197	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-open open	24	973280	973304	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-open open	199	973304	973503	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced nasal L-open open	55	973503	973558	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced nasal lip_occlusion open	408	973558	973966	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
falsetto oral L-open open	103	1012496	1012599	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
falsetto nasal L-open open	20	1012599	1012619	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
falsetto nasal L-open occlusion	1173	1012619	1013792	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced nasal L-open occlusion	39	1074963	1075002	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced nasal L-open open	42	1075002	1075044	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced nasal L-open open	597	1075044	1075641	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
breathy nasal approximant_labiodental open	142	1153559	1153701	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
breathy nasal L-open open	2418	1153701	1156119	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-open turbulent	12	1239385	1239397	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-open open	25	1239397	1239422	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral approximant_labiodental open	78	1239422	1239500	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-open open	23	1239500	1239523	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced nasal L-open open	512	1239523	1240035	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced nasal lip_occlusion TM#	186	1240035	1240221	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced nasal lip_occlusion occlusion	44	1240221	1240265	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced nasal L-open occlusion	14	1240265	1240279	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced nasal L-open open	39	1240279	1240318	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-open open	46	1240318	1240364	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-open turbulent	33	1240364	1240397	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-open turbulent	25	1240397	1240422	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-open turbulent	13	1240616	1240629	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-open open	58	1240629	1240687	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced nasal L-open open	567	1240687	1241254	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced nasal lip_occlusion open	183	1241254	1241437	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced nasal L-open open	49	1241437	1241486	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced nasal L-open open	46	1241486	1241532	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-open open	89	1241532	1241621	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-open turbulent	34	1241835	1241869	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-open open	45	1241869	1241914	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced nasal L-open open	546	1241914	1242460	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced nasal L-open occlusion	521	1242460	1242981	L:\voicelab\skatvg\SkAT-VG database\F02_2014-12-18\F02_ELAN\F02_Grupp5\F02_Grupp5.eaf
voiced oral L-open turbulent	17	89716	89733	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
voiced oral L-open open	37	89733	89770	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
voiced oral L-open turbulent	1472	89770	91242	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
falsetto oral L-open open	830	255746	256576	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
falsetto oral L-open open	320	256576	256896	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
falsetto oral L-open open	1704	256896	258600	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
falsetto oral L-open open	355	258600	258955	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
falsetto oral L-open open	1189	258955	260144	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
falsetto oral L-open open	310	260144	260454	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
breathy oral myoelastic_lax TM#	4467	400505	404972	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
voiced oral L-turbulent TM#	62	513317	513379	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
voiced oral L-turbulent myoelastic	103	513379	513482	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
voiced oral L-open myoelastic	3101	513482	516583	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
voiced oral L-turbulent myoelastic	1494	516583	518077	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
voiced oral L-open turbulent	11	730759	730770	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
voiced oral L-open open	62	730770	730832	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
voiced nasal L-open open	22	730832	730854	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
voiced nasal lip_occlusion TM#	99	730854	730953	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
breathy nasal lip_occlusion TM#	79	730953	731032	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
falsetto nasal L-open open	686	788734	789420	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
voiced oral L-turbulent open	1994	894956	896950	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
breathy oral L-turbulent open	668	896950	897618	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
falsetto oral L-open turbulent	12	950087	950099	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
falsetto oral L-open open	89	950099	950188	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
falsetto nasal L-open open	11	950188	950199	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
falsetto nasal L-open occlusion	1816	950199	952015	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp1\M01_Grupp1.eaf
voiced oral L-open myoelastic	531	106299	106830	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
voiced oral L-open turbulent	28	106830	106858	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
voiced oral L-open myoelastic	148	107158	107306	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
voiced nasal lip_occlusion TM#	130	238607	238737	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
voiced nasal L-open TM#	770	238737	239507	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
breathy nasal L-open TM#	155	239507	239662	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
voiced nasal L-open TM#	19	239662	239681	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
voiced nasal lip_occlusion TM#	97	239681	239778	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
voiced nasal L-open TM#	776	239778	240554	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
voiced nasal lip_occlusion TM#	147	240554	240701	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
voiced nasal L-open TM#	622	240701	241323	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
breathy nasal L-open TM#	180	241323	241503	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
voiced nasal L-open TM#	2143	241503	243646	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
breathy nasal L-open TM#	194	243646	243840	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
falsetto oral L-open open	124	348173	348297	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
falsetto oral L-open open	87	348297	348384	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
falsetto oral L-open open	236	348384	348620	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
falsetto oral L-open open	87	348620	348707	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
falsetto oral L-open open	343	348707	349050	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
falsetto oral L-turbulent myoelastic	1036	489419	490455	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
falsetto oral L-turbulent myoelastic	1093	490618	491711	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
falsetto oral L-turbulent myoelastic	1196	491947	493143	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
voiced oral myoelastic_lax TM#	2754	530018	532772	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp2\M01_Grupp2.eaf
falsetto oral L-open turbulent	117	85132	85249	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open turbulent	46	85249	85295	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open turbulent	252	85295	85547	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open open	145	266202	266347	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open occlusion	42	266347	266389	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open open	159	266428	266587	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open occlusion	29	266587	266616	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open open	155	266673	266828	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open occlusion	31	266828	266859	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open open	146	266933	267079	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open occlusion	26	267079	267105	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open open	135	267176	267311	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open occlusion	27	267311	267338	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open open	161	267403	267564	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open occlusion	31	267564	267595	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open open	129	267663	267792	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open occlusion	26	267792	267818	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
falsetto oral L-open open	153	267880	268033	L:\voicelab\skatvg\SkAT-VG database\M01_2014-11-18\M01_ELAN\M01_Grupp3\M01_Grupp3.eaf
